name,owner,url,createdAt,updatedAt,primaryLanguage,pullRequests,releases,totalIssues,closedIssues
worldmonitor,koala73,https://github.com/koala73/worldmonitor,2026-01-08T17:26:06Z,2026-03-06T01:55:54Z,TypeScript,663,43,207,141
tokio,tokio-rs,https://github.com/tokio-rs/tokio,2016-09-09T22:31:36Z,2026-03-06T00:57:24Z,Rust,3802,141,2616,2291
TradingAgents,TauricResearch,https://github.com/TauricResearch/TradingAgents,2024-12-28T03:31:08Z,2026-03-06T01:47:56Z,Python,19,1,195,33
influxdb,influxdata,https://github.com/influxdata/influxdb,2013-09-26T14:31:10Z,2026-03-05T21:41:17Z,Rust,10939,95,14169,12121
lede,coolsnowwolf,https://github.com/coolsnowwolf/lede,2017-09-06T07:39:03Z,2026-03-05T12:23:29Z,C,2051,7,9324,8506
dokploy,Dokploy,https://github.com/Dokploy/dokploy,2024-04-19T07:49:30Z,2026-03-05T22:26:24Z,TypeScript,1329,147,1659,1256
Perplexica,ItzCrazyKns,https://github.com/ItzCrazyKns/Perplexica,2024-04-09T10:51:32Z,2026-03-06T01:54:29Z,TypeScript,82,33,613,433
3x-ui,MHSanaei,https://github.com/MHSanaei/3x-ui,2023-02-09T19:16:57Z,2026-03-06T01:53:35Z,HTML,642,102,2685,2275
WSL,microsoft,https://github.com/microsoft/WSL,2016-04-06T17:32:56Z,2026-03-06T01:06:10Z,C++,543,97,12068,11149
alpine,alpinejs,https://github.com/alpinejs/alpine,2019-11-28T13:51:55Z,2026-03-05T13:30:59Z,HTML,694,146,613,613
dotfiles,mathiasbynens,https://github.com/mathiasbynens/dotfiles,2011-09-05T18:07:54Z,2026-03-05T15:33:54Z,Shell,44,0,393,255
graphrag,microsoft,https://github.com/microsoft/graphrag,2024-03-27T17:57:52Z,2026-03-06T01:30:14Z,Python,720,35,801,772
ai-engineering-hub,patchy631,https://github.com/patchy631/ai-engineering-hub,2024-10-21T10:43:24Z,2026-03-06T01:47:36Z,Jupyter Notebook,62,0,44,14
interactive-coding-challenges,donnemartin,https://github.com/donnemartin/interactive-coding-challenges,2015-04-28T21:36:39Z,2026-03-05T18:22:39Z,Python,176,0,69,32
jsPDF,parallax,https://github.com/parallax/jsPDF,2009-12-06T14:56:32Z,2026-03-05T19:03:42Z,JavaScript,753,41,2586,2482
motion,motiondivision,https://github.com/motiondivision/motion,2018-11-16T09:48:38Z,2026-03-05T20:32:58Z,TypeScript,1176,0,1917,1718
Blog,mqyqingfeng,https://github.com/mqyqingfeng/Blog,2017-03-13T10:04:33Z,2026-03-05T08:41:50Z,None,3,0,399,101
sing-box,SagerNet,https://github.com/SagerNet/sing-box,2022-06-30T13:27:22Z,2026-03-06T01:23:16Z,Go,190,499,2952,2791
DevToys,DevToys-app,https://github.com/DevToys-app/DevToys,2021-09-29T01:40:41Z,2026-03-06T00:52:16Z,C#,501,39,979,664
docsify,docsifyjs,https://github.com/docsifyjs/docsify,2016-11-20T07:55:43Z,2026-03-05T14:57:25Z,JavaScript,782,16,1311,1230
Sortable,SortableJS,https://github.com/SortableJS/Sortable,2013-12-19T10:10:13Z,2026-03-05T20:29:05Z,JavaScript,248,31,1825,1346
tqdm,tqdm,https://github.com/tqdm/tqdm,2015-06-03T13:13:14Z,2026-03-06T00:59:06Z,Python,289,133,1039,594
fabric.js,fabricjs,https://github.com/fabricjs/fabric.js,2010-06-09T22:24:38Z,2026-03-05T23:16:39Z,TypeScript,2427,181,6205,5780
symfony,symfony,https://github.com/symfony/symfony,2010-01-04T14:21:21Z,2026-03-06T01:02:08Z,PHP,25574,600,21780,21417
pear-desktop,pear-devs,https://github.com/pear-devs/pear-desktop,2019-04-19T18:14:40Z,2026-03-05T23:50:41Z,TypeScript,1630,87,1958,1380
ML-From-Scratch,eriklindernoren,https://github.com/eriklindernoren/ML-From-Scratch,2017-02-05T12:11:23Z,2026-03-06T00:44:15Z,Python,9,0,78,37
OpenAPI-Specification,OAI,https://github.com/OAI/OpenAPI-Specification,2014-03-03T16:53:36Z,2026-03-05T14:03:05Z,Markdown,1793,14,2410,2307
lux,iawia002,https://github.com/iawia002/lux,2018-02-24T11:29:03Z,2026-03-05T16:50:22Z,Go,304,86,1073,548
podman,containers,https://github.com/containers/podman,2017-11-01T15:01:27Z,2026-03-06T01:25:42Z,Go,12211,236,10468,9557
pytorch-lightning,Lightning-AI,https://github.com/Lightning-AI/pytorch-lightning,2019-03-31T00:45:57Z,2026-03-05T17:04:41Z,Python,9336,172,7497,6660
weekly,ascoders,https://github.com/ascoders/weekly,2017-03-20T06:10:04Z,2026-03-06T00:06:49Z,JavaScript,136,193,370,366
calculator,microsoft,https://github.com/microsoft/calculator,2019-01-28T17:55:49Z,2026-03-05T23:56:12Z,C++,913,0,1147,728
p3c,alibaba,https://github.com/alibaba/p3c,2017-06-23T06:15:51Z,2026-03-05T13:40:43Z,Kotlin,62,0,859,698
webtorrent,webtorrent,https://github.com/webtorrent/webtorrent,2013-10-15T08:16:40Z,2026-03-05T18:15:56Z,JavaScript,970,229,1675,1607
jQuery-File-Upload,blueimp,https://github.com/blueimp/jQuery-File-Upload,2010-12-01T15:35:32Z,2026-03-05T21:33:29Z,PHP,119,0,3305,3256
AI-Expert-Roadmap,AMAI-GmbH,https://github.com/AMAI-GmbH/AI-Expert-Roadmap,2020-10-24T21:49:40Z,2026-03-06T00:47:40Z,JavaScript,14,0,70,54
seaweedfs,seaweedfs,https://github.com/seaweedfs/seaweedfs,2014-07-14T16:41:37Z,2026-03-06T01:07:32Z,Go,3671,289,3532,2905
mantine,mantinedev,https://github.com/mantinedev/mantine,2021-01-07T14:02:19Z,2026-03-05T23:33:40Z,TypeScript,1591,291,3453,3427
btop,aristocratos,https://github.com/aristocratos/btop,2021-05-06T18:40:21Z,2026-03-06T01:37:04Z,C++,372,54,904,481
TrackersListCollection,XIU2,https://github.com/XIU2/TrackersListCollection,2019-10-03T15:55:07Z,2026-03-06T01:01:55Z,None,7,0,0,0
uppy,transloadit,https://github.com/transloadit/uppy,2015-11-16T12:32:33Z,2026-03-05T16:30:56Z,TypeScript,3275,392,2520,2351
frigate,blakeblackshear,https://github.com/blakeblackshear/frigate,2019-01-26T13:52:38Z,2026-03-06T01:29:11Z,TypeScript,3728,81,5882,5796
spring-boot-examples,ityouknow,https://github.com/ityouknow/spring-boot-examples,2016-11-05T05:32:33Z,2026-03-05T21:17:03Z,Java,7,0,109,99
refined-github,refined-github,https://github.com/refined-github/refined-github,2016-02-15T16:45:02Z,2026-03-05T23:55:38Z,TypeScript,3598,186,4695,4603
DeepFaceLive,iperov,https://github.com/iperov/DeepFaceLive,2020-12-15T12:19:22Z,2026-03-06T00:15:08Z,Python,13,35,144,143
roop,s0md3v,https://github.com/s0md3v/roop,2023-05-28T14:37:54Z,2026-03-06T01:40:42Z,Python,82,6,0,0
layui,layui,https://github.com/layui/layui,2015-09-22T08:12:03Z,2026-03-05T13:44:15Z,JavaScript,673,173,1452,1398
changedetection.io,dgtlmoon,https://github.com/dgtlmoon/changedetection.io,2021-01-27T16:03:30Z,2026-03-05T20:24:51Z,Python,1053,203,1617,1327
vscodium,VSCodium,https://github.com/VSCodium/vscodium,2018-08-13T14:26:58Z,2026-03-05T22:35:17Z,Shell,628,263,1639,1504
particles.js,VincentGarreau,https://github.com/VincentGarreau/particles.js,2014-09-06T14:29:47Z,2026-03-06T01:03:55Z,JavaScript,21,6,412,107
sequelize,sequelize,https://github.com/sequelize/sequelize,2010-07-22T07:11:11Z,2026-03-05T22:44:12Z,TypeScript,5021,489,10422,9520
agents,wshobson,https://github.com/wshobson/agents,2025-07-24T23:28:14Z,2026-03-06T01:45:36Z,Python,53,0,59,53
hutool,chinabugotech,https://github.com/chinabugotech/hutool,2014-04-13T07:23:51Z,2026-03-06T01:15:47Z,Java,514,156,3091,3089
algo,trailofbits,https://github.com/trailofbits/algo,2016-05-15T03:42:48Z,2026-03-05T21:07:26Z,Python,686,4,1650,1585
react-three-fiber,pmndrs,https://github.com/pmndrs/react-three-fiber,2019-02-25T14:31:51Z,2026-03-06T01:50:14Z,TypeScript,690,131,1172,1166
Proton,ValveSoftware,https://github.com/ValveSoftware/Proton,2018-03-13T18:45:27Z,2026-03-05T21:15:30Z,C++,13,76,9024,4053
awesome-macos-command-line,herrbischoff,https://github.com/herrbischoff/awesome-macos-command-line,2015-09-22T19:37:55Z,2026-03-06T00:06:52Z,None,104,0,0,0
NeteaseCloudMusicApi,Binaryify,https://github.com/Binaryify/NeteaseCloudMusicApi,2016-06-22T11:58:03Z,2026-03-04T13:06:21Z,None,292,0,1336,1189
folly,facebook,https://github.com/facebook/folly,2012-06-01T20:49:04Z,2026-03-06T01:22:26Z,C++,13,280,1249,943
stanford_alpaca,tatsu-lab,https://github.com/tatsu-lab/stanford_alpaca,2023-03-10T23:33:09Z,2026-03-06T01:15:35Z,Python,6,0,268,98
awesome-python-cn,jobbole,https://github.com/jobbole/awesome-python-cn,2015-11-03T09:50:50Z,2026-03-06T01:19:48Z,Makefile,51,0,34,18
HEAD,joshbuchea,https://github.com/joshbuchea/HEAD,2016-04-20T20:05:37Z,2026-03-05T00:14:00Z,None,87,0,93,73
os-tutorial,cfenollosa,https://github.com/cfenollosa/os-tutorial,2014-09-29T08:39:34Z,2026-03-05T22:29:45Z,C,11,0,182,106
Avalonia,AvaloniaUI,https://github.com/AvaloniaUI/Avalonia,2013-12-05T20:13:21Z,2026-03-05T23:53:44Z,C#,5654,120,8315,6485
BetterDisplay,waydabber,https://github.com/waydabber/BetterDisplay,2021-10-24T08:32:56Z,2026-03-06T00:12:16Z,None,2,119,2988,2813
viper,spf13,https://github.com/spf13/viper,2014-04-02T14:33:33Z,2026-03-05T20:46:52Z,Go,520,35,931,923
openai-python,openai,https://github.com/openai/openai-python,2020-10-25T23:23:54Z,2026-03-05T23:13:32Z,Python,1053,369,1205,1042
cheerio,cheeriojs,https://github.com/cheeriojs/cheerio,2011-10-09T04:23:20Z,2026-03-06T00:15:16Z,TypeScript,3121,62,1231,1210
one-api,songquanpeng,https://github.com/songquanpeng/one-api,2023-04-22T12:39:24Z,2026-03-06T01:22:05Z,JavaScript,287,55,1797,896
dragonfly,dragonflydb,https://github.com/dragonflydb/dragonfly,2021-12-11T10:00:42Z,2026-03-06T01:00:58Z,C++,3992,114,2118,1853
tdesktop,telegramdesktop,https://github.com/telegramdesktop/tdesktop,2014-05-02T12:36:31Z,2026-03-06T00:54:24Z,C++,1853,830,15777,14879
k6,grafana,https://github.com/grafana/k6,2016-03-21T15:30:24Z,2026-03-06T00:49:42Z,Go,2457,85,2565,1835
jumpserver,jumpserver,https://github.com/jumpserver/jumpserver,2014-07-04T03:54:59Z,2026-03-06T01:41:16Z,Python,7871,264,7647,7580
rust-course,sunface,https://github.com/sunface/rust-course,2018-08-07T05:01:21Z,2026-03-06T01:37:00Z,Rust,811,0,219,154
xxl-job,xuxueli,https://github.com/xuxueli/xxl-job,2015-11-28T12:59:34Z,2026-03-05T13:40:46Z,Java,124,42,3339,3164
hosts,StevenBlack,https://github.com/StevenBlack/hosts,2012-04-12T20:22:50Z,2026-03-05T21:14:35Z,Python,507,832,2204,2073
turborepo,vercel,https://github.com/vercel/turborepo,2021-10-05T17:37:11Z,2026-03-05T21:33:40Z,Rust,7170,680,2052,1943
django-rest-framework,encode,https://github.com/encode/django-rest-framework,2011-03-02T17:13:56Z,2026-03-06T01:03:57Z,Python,3108,21,3946,3907
WindTerm,kingToolbox,https://github.com/kingToolbox/WindTerm,2019-10-09T19:56:09Z,2026-03-06T01:28:04Z,C,1,32,2915,586
leakcanary,square,https://github.com/square/leakcanary,2015-04-29T23:54:16Z,2026-03-05T11:13:15Z,Kotlin,933,43,1655,1514
css-protips,AllThingsSmitty,https://github.com/AllThingsSmitty/css-protips,2015-08-29T12:29:03Z,2026-03-06T00:06:53Z,None,73,0,63,62
handson-ml2,ageron,https://github.com/ageron/handson-ml2,2019-01-08T03:49:07Z,2026-03-05T22:48:07Z,Jupyter Notebook,65,0,518,304
tuning_playbook,google-research,https://github.com/google-research/tuning_playbook,2023-01-18T23:32:32Z,2026-03-06T01:09:19Z,None,14,0,45,34
lighthouse,GoogleChrome,https://github.com/GoogleChrome/lighthouse,2016-03-08T01:03:11Z,2026-03-06T01:25:45Z,JavaScript,5564,130,9257,8771
apollo,apolloconfig,https://github.com/apolloconfig/apollo,2016-03-04T10:24:23Z,2026-03-05T13:28:23Z,Java,1498,42,3398,3258
consul,hashicorp,https://github.com/hashicorp/consul,2013-11-04T22:15:27Z,2026-03-05T19:18:29Z,Go,14140,256,5579,4285
foundation-sites,foundation,https://github.com/foundation/foundation-sites,2011-10-13T23:05:42Z,2026-03-05T18:28:57Z,HTML,2958,79,8240,8179
iced,iced-rs,https://github.com/iced-rs/iced,2019-07-15T22:34:46Z,2026-03-06T01:26:07Z,Rust,1161,18,1308,964
kickstart.nvim,nvim-lua,https://github.com/nvim-lua/kickstart.nvim,2022-06-24T03:11:24Z,2026-03-06T01:10:39Z,Lua,265,0,666,633
Mr.-Ranedeer-AI-Tutor,JushBJJ,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,2023-03-31T12:37:26Z,2026-03-05T16:19:35Z,None,0,3,48,34
